city_id,city,hotel_name,url,score,description,latitude,longitude,avg_temp,avg_rain_prob,total_rain_mm
8,Lille,Domitys L'Agapanthe,https://www.booking.com/hotel/fr/domitys-l-agapanthe.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9saWxsZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoGu2MwGwAIB0gIkNjdkZTY0YTQtNTBiZi00MDdmLTljNDAtN2Y3M2UzMmQ4OTNj2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=8a378b003ae4082a&srepoch=1771443972&from=searchresults,8.58,2.9 km from downtown,50.6365654,3.0635282,10.552857142857144,0.5414285714285715,11.780000000000001
8,Lille,The People - Lille,https://www.booking.com/hotel/fr/gastama-hostel.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9saWxsZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoGu2MwGwAIB0gIkNjdkZTY0YTQtNTBiZi00MDdmLTljNDAtN2Y3M2UzMmQ4OTNj2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=8a378b003ae4082a&srepoch=1771443972&from_sustainable_property_sr=1&from=searchresults,7.97,1.1 km from downtown,50.6365654,3.0635282,10.552857142857144,0.5414285714285715,11.780000000000001
8,Lille,"Lille Avenue, Lille Centre, convivialité, confort",https://www.booking.com/hotel/fr/lille-avenue.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9saWxsZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoGu2MwGwAIB0gIkNjdkZTY0YTQtNTBiZi00MDdmLTljNDAtN2Y3M2UzMmQ4OTNj2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=8a378b003ae4082a&srepoch=1771443972&from=searchresults,9.49,400 m from downtown,50.6365654,3.0635282,10.552857142857144,0.5414285714285715,11.780000000000001
9,Strasbourg,Chambre proche du campus n2,https://www.booking.com/hotel/fr/chambre-2-avec-balcon.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,8.18,2.4 km from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,ibis Strasbourg Centre Historique,https://www.booking.com/hotel/fr/hotel-ibis-strasbourg-centre-historique.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,7.27,1 km from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,The People - Strasbourg,https://www.booking.com/hotel/fr/the-people-hostel-strasbourg.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,7.97,0.9 km from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,City Residence Access Strasbourg,https://www.booking.com/hotel/fr/city-residence-access-strasbourg-strasbourg.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,7.07,0.9 km from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,ibis Strasbourg Centre Les Halles,https://www.booking.com/hotel/fr/ibis-strasbourg-centre-les-halles.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,8.08,350 m from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,Appartement Spacieux et Cosy - Strasbourg Centre,https://www.booking.com/hotel/fr/appartement-spacieux-et-cosy-strasbourg-centre.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,9.19,0.5 km from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,Chambre 2 avec un lit simple,https://www.booking.com/hotel/fr/chambre-3-bis.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,8.98,2.4 km from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,Budget Hôtel Weber - Strasbourg Centre Gare,https://www.booking.com/hotel/fr/weber.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,7.27,1 km from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,Hôtel le Grillon,https://www.booking.com/hotel/fr/grillonstrasbourg.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,8.48,0.6 km from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,Hotel Strasbourg - Montagne Verte & Restaurant Louisiane,https://www.booking.com/hotel/fr/comforthotelstras.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,8.38,1.7 km from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,Ibis Budget Strasbourg Centre Gare,https://www.booking.com/hotel/fr/ibis-budget-strasbourg-centre-gare.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,7.97,0.7 km from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,Le Cœur de Strasbourg - à 5min de la Cathédrale,https://www.booking.com/hotel/fr/le-coeur-de-strasbourg-a-5min-de-la-cathedrale.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,9.39,0.7 km from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,Aparthotel Adagio Strasbourg Place Kleber,https://www.booking.com/hotel/fr/adagio-city-aparthotel-strasbourg-place-kleber.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,8.18,100 m from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,Séjours & Affaires Strasbourg Kleber,https://www.booking.com/hotel/fr/residhome-strasbourg-kleber.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,7.77,200 m from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,voco Strasbourg Centre - The Garden by IHG,https://www.booking.com/hotel/fr/golden-tulip-strasbourg-centre-the-garden.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from_sustainable_property_sr=1&from=searchresults,8.58,0.8 km from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,Novotel Strasbourg Centre Halles,https://www.booking.com/hotel/fr/novotel-strasbourg-centre-halles.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from_sustainable_property_sr=1&from=searchresults,7.77,350 m from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,ibis Styles Strasbourg Stade de la Meinau,https://www.booking.com/hotel/fr/ibis-strasbourg-la-meinau.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,8.08,3 km from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,ibis Styles Strasbourg Avenue du Rhin,https://www.booking.com/hotel/fr/ibis-strasbourg-avenue-du-rhin.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,8.38,2.8 km from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,AC Hotel by Marriott Strasbourg,https://www.booking.com/hotel/fr/ac-by-marriott-strasbourg.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,8.58,2.1 km from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
9,Strasbourg,ibis Strasbourg Centre Petite France,https://www.booking.com/hotel/fr/ibis-strasbourg-centre-petite-france.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCia7YzAbAAgHSAiQ2OThjNTAyMS05ZGIwLTQ1ZjgtOTY0Yi1jZWZjZDJlYjQ0MWPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=78e78b040fd001e5&srepoch=1771443980&from=searchresults,7.77,0.6 km from downtown,48.584614,7.7507127,8.4,0.6042857142857143,26.95
10,Chateau du Haut Koenigsbourg,Hôtel du Haut Koenigsbourg- entre vignes et château,https://www.booking.com/hotel/fr/le-haut-koenigsbourg.html?aid=304142&label=gen173nr-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCka7YzAbAAgHSAiQ1ODRjMWI3ZS05NGM2LTRkMjMtOTc1Zi1mNWM1ZWFkOTZlY2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=3f3e8b08e2c70201&srepoch=1771443988&from=searchresults,9.39,No description available,48.249382,7.3439412,5.604285714285715,0.6385714285714286,19.07
10,Chateau du Haut Koenigsbourg,Gite Lammer,https://www.booking.com/hotel/fr/gite-lammer.html?aid=304142&label=gen173nr-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCka7YzAbAAgHSAiQ1ODRjMWI3ZS05NGM2LTRkMjMtOTc1Zi1mNWM1ZWFkOTZlY2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=3f3e8b08e2c70201&srepoch=1771443988&from=searchresults,9.39,No description available,48.249382,7.3439412,5.604285714285715,0.6385714285714286,19.07
10,Chateau du Haut Koenigsbourg,Romantic Studio Vacances,https://www.booking.com/hotel/fr/romantic-studio-vacances.html?aid=304142&label=gen173nr-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCka7YzAbAAgHSAiQ1ODRjMWI3ZS05NGM2LTRkMjMtOTc1Zi1mNWM1ZWFkOTZlY2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=3f3e8b08e2c70201&srepoch=1771443988&from=searchresults,9.59,No description available,48.249382,7.3439412,5.604285714285715,0.6385714285714286,19.07
10,Chateau du Haut Koenigsbourg,Chambres d'hôtes Gilles Schneider,https://www.booking.com/hotel/fr/chambres-d-ha-tes-schneider.html?aid=304142&label=gen173nr-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCka7YzAbAAgHSAiQ1ODRjMWI3ZS05NGM2LTRkMjMtOTc1Zi1mNWM1ZWFkOTZlY2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=3f3e8b08e2c70201&srepoch=1771443988&from=searchresults,8.78,No description available,48.249382,7.3439412,5.604285714285715,0.6385714285714286,19.07
10,Chateau du Haut Koenigsbourg,Gite Jehl GO10,https://www.booking.com/hotel/fr/gite-jehl-go10.html?aid=304142&label=gen173nr-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCka7YzAbAAgHSAiQ1ODRjMWI3ZS05NGM2LTRkMjMtOTc1Zi1mNWM1ZWFkOTZlY2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=3f3e8b08e2c70201&srepoch=1771443988&from=searchresults,9.39,No description available,48.249382,7.3439412,5.604285714285715,0.6385714285714286,19.07
10,Chateau du Haut Koenigsbourg,Relais du Klevener,https://www.booking.com/hotel/fr/relais-du-klevener.html?aid=304142&label=gen173nr-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCka7YzAbAAgHSAiQ1ODRjMWI3ZS05NGM2LTRkMjMtOTc1Zi1mNWM1ZWFkOTZlY2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=3f3e8b08e2c70201&srepoch=1771443988&from=searchresults,8.68,No description available,48.249382,7.3439412,5.604285714285715,0.6385714285714286,19.07
10,Chateau du Haut Koenigsbourg,Au Jardin de Lina,https://www.booking.com/hotel/fr/bambou-lapoutroie.html?aid=304142&label=gen173nr-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCka7YzAbAAgHSAiQ1ODRjMWI3ZS05NGM2LTRkMjMtOTc1Zi1mNWM1ZWFkOTZlY2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=3f3e8b08e2c70201&srepoch=1771443988&from=searchresults,9.89,No description available,48.249382,7.3439412,5.604285714285715,0.6385714285714286,19.07
10,Chateau du Haut Koenigsbourg,Gite Delphine,https://www.booking.com/hotel/fr/gite-delphine-kaysersberg.html?aid=304142&label=gen173nr-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCka7YzAbAAgHSAiQ1ODRjMWI3ZS05NGM2LTRkMjMtOTc1Zi1mNWM1ZWFkOTZlY2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=3f3e8b08e2c70201&srepoch=1771443988&from=searchresults,9.29,No description available,48.249382,7.3439412,5.604285714285715,0.6385714285714286,19.07
10,Chateau du Haut Koenigsbourg,Magnifique villa à 5 minutes de Colmar,https://www.booking.com/hotel/fr/magnifique-villa-a-5-minutes-de-colmar.html?aid=304142&label=gen173nr-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCka7YzAbAAgHSAiQ1ODRjMWI3ZS05NGM2LTRkMjMtOTc1Zi1mNWM1ZWFkOTZlY2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=3f3e8b08e2c70201&srepoch=1771443988&from=searchresults,9.09,No description available,48.249382,7.3439412,5.604285714285715,0.6385714285714286,19.07
10,Chateau du Haut Koenigsbourg,Le Chalet La Cigogne et Le Chamois,https://www.booking.com/hotel/fr/les-gites-du-walsbach.html?aid=304142&label=gen173nr-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCka7YzAbAAgHSAiQ1ODRjMWI3ZS05NGM2LTRkMjMtOTc1Zi1mNWM1ZWFkOTZlY2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=3f3e8b08e2c70201&srepoch=1771443988&from=searchresults,9.09,No description available,48.249382,7.3439412,5.604285714285715,0.6385714285714286,19.07
10,Chateau du Haut Koenigsbourg,Chambres d'hôtes Ruhlmann,https://www.booking.com/hotel/fr/chambres-d-ha-tesl-ruhlmann.html?aid=304142&label=gen173nr-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCka7YzAbAAgHSAiQ1ODRjMWI3ZS05NGM2LTRkMjMtOTc1Zi1mNWM1ZWFkOTZlY2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=3f3e8b08e2c70201&srepoch=1771443988&from=searchresults,8.78,No description available,48.249382,7.3439412,5.604285714285715,0.6385714285714286,19.07
10,Chateau du Haut Koenigsbourg,Résidence Odalys Le Domaine des Rois,https://www.booking.com/hotel/fr/le-domaine-des-rois.html?aid=304142&label=gen173nr-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCka7YzAbAAgHSAiQ1ODRjMWI3ZS05NGM2LTRkMjMtOTc1Zi1mNWM1ZWFkOTZlY2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=3f3e8b08e2c70201&srepoch=1771443988&from=searchresults,7.67,No description available,48.249382,7.3439412,5.604285714285715,0.6385714285714286,19.07
10,Chateau du Haut Koenigsbourg,Bien être et détente chez côté campagne et jardin,https://www.booking.com/hotel/fr/bien-etre-et-detente-chez-cote-campagne-et-jardin-ohnenheim.html?aid=304142&label=gen173nr-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSDNYBGigAYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCka7YzAbAAgHSAiQ1ODRjMWI3ZS05NGM2LTRkMjMtOTc1Zi1mNWM1ZWFkOTZlY2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=3f3e8b08e2c70201&srepoch=1771443988&from=searchresults,9.79,No description available,48.249382,7.3439412,5.604285714285715,0.6385714285714286,19.07
